Date,Open,High,Low,Close,Adj Close,Volume
2018-09-11,54.349998,55.400002,52.0,52.5,52.5,281671
2018-09-12,54.0,54.0,51.200001,52.650002,52.650002,248721
2018-09-14,54.400002,55.25,53.349998,55.25,55.25,335372
2018-09-17,55.5,56.200001,52.900002,53.75,53.75,383467
2018-09-18,53.400002,54.75,53.150002,53.299999,53.299999,190458
2018-09-19,54.0,54.200001,51.400002,51.799999,51.799999,242903
2018-09-21,52.5,52.799999,49.25,49.25,49.25,871518
2018-09-24,48.799999,48.799999,46.799999,46.799999,46.799999,298844
2018-09-25,44.549999,46.650002,44.5,44.549999,44.549999,554878
2018-09-26,46.450001,46.75,44.599998,45.200001,45.200001,757920
2018-09-27,45.950001,45.950001,42.950001,42.950001,42.950001,370953
2018-09-28,42.950001,43.299999,40.849998,40.849998,40.849998,241990
2018-10-01,38.849998,40.75,38.849998,39.200001,39.200001,715774
2018-10-03,40.0,40.0,37.25,37.25,37.25,610429
2018-10-04,35.400002,35.400002,35.400002,35.400002,35.400002,103762
2018-10-05,33.650002,33.650002,33.650002,33.650002,33.650002,80519
2018-10-08,32.75,33.099998,32.0,32.0,32.0,1125121
2018-10-09,30.4,32.099998,30.4,30.4,30.4,1129990
2018-10-10,29.1,31.9,29.1,31.9,31.9,310963
2018-10-11,32.900002,33.450001,32.049999,33.450001,33.450001,351022
2018-10-12,35.099998,35.099998,35.099998,35.099998,35.099998,170930
2018-10-15,35.900002,36.849998,35.25,36.849998,36.849998,2501987
2018-10-16,37.599998,38.650002,37.299999,38.650002,38.650002,1241610
2018-10-17,40.549999,40.549999,39.099998,39.349998,39.349998,2436836
2018-10-19,39.5,39.5,37.400002,37.400002,37.400002,633110
2018-10-22,37.450001,38.849998,35.549999,35.75,35.75,421538
2018-10-23,35.75,35.75,34.0,35.25,35.25,498569
2018-10-24,35.549999,37.0,35.549999,37.0,37.0,856135
2018-10-25,36.900002,37.950001,35.5,36.200001,36.200001,539990
2018-10-26,36.700001,37.299999,35.5,36.200001,36.200001,276450
2018-10-29,38.0,38.0,37.900002,38.0,38.0,1008595
2018-10-30,39.900002,39.900002,38.450001,39.299999,39.299999,3882939
2018-10-31,39.299999,40.5,37.349998,39.650002,39.650002,2857119
2018-11-01,38.299999,41.400002,38.0,41.049999,41.049999,1500492
2018-11-02,41.950001,42.799999,41.099998,41.299999,41.299999,948252
2018-11-05,41.849998,43.349998,41.849998,43.349998,43.349998,664924
2018-11-06,45.0,45.5,42.5,43.099998,43.099998,1558886
2018-11-07,44.150002,45.25,44.0,45.049999,45.049999,1009337
2018-11-09,45.900002,46.349998,43.599998,45.25,45.25,728245
2018-11-12,45.25,45.900002,43.0,43.099998,43.099998,488369
2018-11-13,42.5,42.700001,41.450001,42.099998,42.099998,435533
2018-11-14,42.349998,43.799999,42.299999,42.700001,42.700001,412768
2018-11-15,42.900002,44.200001,41.25,43.349998,43.349998,367324
2018-11-16,44.400002,44.400002,41.700001,42.349998,42.349998,499103
2018-11-19,42.400002,42.75,40.700001,41.25,41.25,294550
2018-11-20,41.25,42.849998,41.0,41.450001,41.450001,364290
2018-11-21,43.0,43.5,41.200001,43.5,43.5,595503
2018-11-22,44.5,45.650002,43.799999,45.650002,45.650002,1334318
2018-11-26,46.599998,47.900002,46.200001,47.900002,47.900002,1426646
2018-11-27,48.900002,50.25,48.599998,49.450001,49.450001,1095967
2018-11-28,50.0,50.0,47.0,48.400002,48.400002,1512866
2018-11-29,48.599998,49.700001,46.900002,47.450001,47.450001,628832
2018-11-30,48.0,48.549999,46.400002,46.75,46.75,345988
2018-12-03,47.0,47.5,45.299999,46.049999,46.049999,317022
2018-12-04,46.900002,46.900002,45.0,45.099998,45.099998,331553
2018-12-05,44.400002,47.349998,44.400002,46.799999,46.799999,1337441
2018-12-06,46.900002,47.75,44.849998,45.200001,45.200001,650624
2018-12-07,45.599998,46.400002,43.5,44.450001,44.450001,469921
2018-12-10,43.0,43.0,40.400002,41.299999,41.299999,362344
2018-12-11,40.950001,45.0,39.799999,43.349998,43.349998,910217
2018-12-12,45.400002,45.75,44.150002,44.799999,44.799999,444342
2018-12-13,45.549999,45.799999,44.0,44.299999,44.299999,205559
2018-12-14,44.0,45.599998,43.799999,44.150002,44.150002,269581
2018-12-17,44.299999,45.900002,44.150002,44.650002,44.650002,200093
2018-12-18,44.900002,46.799999,43.900002,44.25,44.25,1217941
2018-12-19,44.650002,44.75,44.0,44.150002,44.150002,341189
2018-12-20,43.950001,44.650002,43.599998,43.950001,43.950001,369104
2018-12-21,43.950001,44.25,42.349998,42.5,42.5,443037
2018-12-24,42.5,43.200001,42.0,42.150002,42.150002,174059
2018-12-26,42.200001,42.400002,40.150002,41.549999,41.549999,517905
2018-12-27,41.75,42.700001,41.25,41.450001,41.450001,212220
2018-12-28,42.0,42.549999,41.549999,41.700001,41.700001,233894
2018-12-31,41.75,42.299999,41.700001,41.849998,41.849998,211687
2019-01-01,41.849998,41.849998,41.150002,41.400002,41.400002,105166
2019-01-02,41.099998,42.5,40.549999,41.150002,41.150002,288827
2019-01-03,41.5,42.150002,40.75,40.950001,40.950001,211035
2019-01-04,40.950001,41.299999,40.400002,40.549999,40.549999,169984
2019-01-07,41.0,42.25,41.0,41.099998,41.099998,292864
2019-01-08,41.099998,41.5,40.5,40.75,40.75,259216
2019-01-09,41.200001,41.200001,40.5,40.650002,40.650002,160411
2019-01-10,40.950001,40.950001,40.5,40.650002,40.650002,82567
2019-01-11,40.650002,41.349998,39.5,39.75,39.75,346640
2019-01-14,40.5,40.950001,39.5,39.599998,39.599998,269872
2019-01-15,40.099998,40.099998,38.5,38.75,38.75,228070
2019-01-16,39.299999,39.349998,38.549999,39.150002,39.150002,167243
2019-01-17,39.75,40.25,39.150002,39.650002,39.650002,221463
2019-01-18,39.650002,40.150002,38.349998,38.75,38.75,180157
2019-01-21,39.0,39.099998,37.5,37.950001,37.950001,113138
2019-01-22,38.0,38.900002,36.549999,37.75,37.75,243342
2019-01-23,37.75,38.349998,37.549999,37.950001,37.950001,113541
2019-01-24,37.700001,38.200001,37.0,37.349998,37.349998,119053
2019-01-25,38.049999,38.049999,34.700001,35.099998,35.099998,250182
2019-01-28,35.450001,36.0,31.6,32.5,32.5,770899
2019-01-29,33.0,35.75,32.25,34.900002,34.900002,542956
2019-01-30,35.950001,38.200001,34.200001,37.299999,37.299999,529540
2019-01-31,38.0,39.849998,35.0,35.599998,35.599998,733194
2019-02-01,36.400002,37.0,35.5,35.75,35.75,352935
2019-02-04,35.950001,36.299999,33.0,33.849998,33.849998,251417
2019-02-05,34.299999,34.349998,32.599998,32.950001,32.950001,192834
2019-02-06,33.400002,34.0,33.0,33.099998,33.099998,345009
2019-02-07,33.5,37.799999,33.5,34.400002,34.400002,1211335
2019-02-08,34.75,34.75,33.0,33.900002,33.900002,190270
2019-02-11,33.0,35.200001,32.599998,32.849998,32.849998,198956
2019-02-12,33.0,33.400002,31.85,32.099998,32.099998,216299
2019-02-14,32.549999,33.75,31.65,31.950001,31.950001,418342
2019-02-15,32.049999,32.5,30.799999,31.0,31.0,438733
2019-02-18,31.450001,31.450001,30.15,30.25,30.25,238514
2019-02-19,30.25,31.5,30.200001,30.799999,30.799999,200552
2019-02-20,31.15,31.65,30.549999,30.950001,30.950001,220599
2019-02-21,31.0,31.799999,30.35,30.85,30.85,320492
2019-02-22,31.1,32.950001,30.75,32.700001,32.700001,788757
2019-02-25,33.400002,33.5,32.299999,32.950001,32.950001,493358
2019-02-26,32.75,33.25,30.549999,32.900002,32.900002,602009
2019-02-27,33.25,34.5,32.549999,32.900002,32.900002,918227
2019-02-28,33.0,33.5,32.650002,33.049999,33.049999,305906
2019-03-01,33.099998,35.299999,33.099998,34.200001,34.200001,1019350
2019-03-05,34.25,37.400002,34.099998,36.25,36.25,1423360
2019-03-06,36.75,37.450001,35.0,35.400002,35.400002,976586
2019-03-07,36.0,36.450001,34.950001,35.599998,35.599998,816819
2019-03-08,35.599998,35.950001,34.700001,35.0,35.0,552247
2019-03-11,35.400002,36.25,35.150002,36.150002,36.150002,515567
2019-03-12,36.5,40.700001,36.400002,39.099998,39.099998,3374322
2019-03-13,39.299999,41.599998,38.400002,39.75,39.75,2123795
2019-03-14,40.200001,40.299999,38.25,38.549999,38.549999,791109
2019-03-15,38.900002,39.599998,37.299999,37.799999,37.799999,886002
2019-03-18,38.25,38.450001,36.450001,37.400002,37.400002,591667
2019-03-19,37.400002,38.0,37.0,37.099998,37.099998,514591
2019-03-20,37.0,37.25,36.200001,36.450001,36.450001,458645
2019-03-22,36.599998,37.0,35.349998,36.0,36.0,505496
2019-03-25,35.549999,35.700001,34.700001,35.150002,35.150002,426556
2019-03-26,35.049999,36.25,34.900002,35.950001,35.950001,480545
2019-03-27,36.099998,36.700001,35.150002,35.549999,35.549999,366621
2019-03-28,35.599998,36.400002,35.25,35.849998,35.849998,498011
2019-04-01,37.549999,39.200001,37.549999,38.700001,38.700001,780251
2019-04-02,38.950001,39.400002,37.599998,37.75,37.75,785107
2019-04-03,37.75,38.450001,36.849998,37.25,37.25,368043
2019-04-04,37.299999,37.700001,36.450001,36.950001,36.950001,425277
2019-04-05,37.0,37.25,36.349998,36.650002,36.650002,258016
2019-04-08,36.950001,37.400002,36.099998,36.25,36.25,680431
2019-04-09,36.5,37.25,36.0,37.0,37.0,434729
2019-04-10,36.900002,38.099998,36.349998,36.950001,36.950001,446323
2019-04-11,37.0,37.299999,35.700001,36.0,36.0,592636
2019-04-12,36.349998,37.450001,36.200001,37.0,37.0,716786
2019-04-15,37.299999,37.75,37.150002,37.450001,37.450001,598604
2019-04-16,37.599998,44.900002,37.599998,44.5,44.5,10783405
2019-04-18,44.900002,48.049999,41.299999,45.0,45.0,7207777
2019-04-22,44.400002,46.950001,43.650002,44.75,44.75,2596859
2019-04-23,44.599998,46.150002,43.849998,44.200001,44.200001,1041669
2019-04-24,44.400002,45.450001,44.299999,44.700001,44.700001,867612
2019-04-25,44.75,45.099998,43.5,43.799999,43.799999,599113
2019-04-26,43.549999,44.0,42.5,43.0,43.0,648948
2019-04-30,42.950001,43.0,39.650002,40.049999,40.049999,958201
2019-05-02,40.0,44.0,39.299999,41.799999,41.799999,1313437
2019-05-03,41.900002,43.650002,41.5,41.900002,41.900002,432762
2019-05-06,41.400002,41.549999,39.950001,40.200001,40.200001,482271
2019-05-07,40.5,41.650002,39.099998,39.450001,39.450001,752888
2019-05-08,39.849998,40.0,37.799999,38.049999,38.049999,793079
2019-05-09,38.25,39.5,37.450001,39.150002,39.150002,704888
2019-05-10,39.700001,40.0,38.700001,39.099998,39.099998,389550
2019-05-13,39.349998,40.0,37.650002,37.799999,37.799999,388130
2019-05-14,37.599998,37.950001,37.150002,37.700001,37.700001,551588
2019-05-15,38.099998,39.849998,37.099998,37.5,37.5,991433
2019-05-16,37.5,37.5,35.599998,36.599998,36.599998,750015
2019-05-17,37.0,37.849998,36.599998,37.400002,37.400002,605735
2019-05-20,41.0,43.900002,41.0,43.099998,43.099998,2765726
2019-05-21,44.099998,45.200001,43.099998,43.349998,43.349998,2839782
2019-05-22,44.200001,44.25,42.450001,43.950001,43.950001,1366431
2019-05-23,46.0,47.400002,43.049999,43.400002,43.400002,3296384
2019-05-24,44.0,44.299999,41.5,42.299999,42.299999,836545
2019-05-27,42.549999,44.0,42.299999,43.150002,43.150002,728280
2019-05-28,43.5,46.599998,43.049999,45.0,45.0,2795602
2019-05-29,45.200001,46.0,44.200001,44.700001,44.700001,1087465
2019-05-30,44.900002,45.200001,44.25,44.599998,44.599998,775453
2019-05-31,44.799999,45.0,41.950001,43.299999,43.299999,733078
2019-06-03,43.549999,45.099998,42.049999,44.099998,44.099998,1032570
2019-06-04,43.900002,46.150002,43.599998,45.200001,45.200001,1564837
2019-06-06,45.650002,45.900002,44.150002,44.349998,44.349998,1090829
2019-06-07,44.450001,44.75,43.0,43.25,43.25,958801
2019-06-10,43.950001,44.099998,42.799999,42.900002,42.900002,572040
2019-06-11,42.900002,43.150002,42.0,42.549999,42.549999,373551
2019-06-12,42.950001,43.700001,42.950001,43.150002,43.150002,1005299
2019-06-13,43.299999,43.700001,42.099998,43.400002,43.400002,878605
2019-06-14,43.200001,44.099998,42.5,42.599998,42.599998,735206
2019-06-17,42.299999,43.049999,41.349998,41.650002,41.650002,463842
2019-06-18,41.650002,42.299999,40.299999,40.799999,40.799999,507146
2019-06-19,40.799999,41.900002,38.599998,39.75,39.75,716297
2019-06-20,40.900002,42.0,40.299999,40.950001,40.950001,1318472
2019-06-21,41.25,42.150002,40.599998,41.25,41.25,544866
2019-06-24,41.599998,41.650002,40.450001,41.150002,41.150002,329432
2019-06-25,40.75,41.950001,40.75,41.349998,41.349998,420526
2019-06-26,41.5,41.799999,41.099998,41.5,41.5,337225
2019-06-27,41.599998,43.25,41.400002,42.349998,42.349998,520763
2019-06-28,42.799999,45.75,42.599998,44.400002,44.400002,1669966
2019-07-01,44.950001,46.099998,44.450001,45.5,45.5,1373074
2019-07-02,45.75,52.150002,45.650002,50.200001,50.200001,9097156
2019-07-03,50.75,54.0,50.5,52.0,52.0,5384608
2019-07-04,52.5,53.400002,50.25,51.049999,51.049999,2307705
2019-07-05,51.450001,52.200001,46.799999,47.599998,47.599998,1917892
2019-07-08,47.0,47.0,44.0,44.849998,44.849998,1441111
2019-07-09,44.700001,51.799999,43.25,49.599998,49.599998,5877043
2019-07-10,50.200001,53.0,48.099998,49.099998,49.099998,3006518
2019-07-11,49.549999,50.700001,48.25,49.450001,49.450001,1433624
2019-07-12,49.75,50.799999,49.0,49.549999,49.549999,1510070
2019-07-15,49.900002,51.099998,48.099998,48.5,48.5,967174
2019-07-16,48.900002,49.849998,48.0,49.200001,49.200001,1212564
2019-07-17,49.400002,50.0,48.200001,48.450001,48.450001,705789
2019-07-18,48.299999,49.75,46.950001,47.5,47.5,938262
2019-07-19,48.0,48.150002,45.200001,45.799999,45.799999,1180434
2019-07-22,45.5,47.450001,44.700001,46.799999,46.799999,1022220
2019-07-23,46.900002,49.349998,46.700001,48.799999,48.799999,1756709
2019-07-24,49.400002,49.5,48.25,48.450001,48.450001,671080
2019-07-25,48.349998,49.400002,48.349998,48.799999,48.799999,677095
2019-07-26,48.799999,50.349998,48.200001,49.599998,49.599998,777960
2019-07-29,49.049999,50.049999,48.549999,48.799999,48.799999,328736
2019-07-30,49.0,49.200001,46.0,46.400002,46.400002,623197
2019-07-31,45.599998,47.799999,45.400002,46.799999,46.799999,473057
2019-08-01,46.0,47.75,45.099998,45.599998,45.599998,503495
2019-08-02,45.400002,48.150002,45.0,46.849998,46.849998,932015
2019-08-05,46.099998,47.700001,45.099998,45.799999,45.799999,767973
2019-08-06,45.950001,48.150002,45.5,47.5,47.5,584382
2019-08-07,47.650002,49.349998,47.200001,47.799999,47.799999,1046474
2019-08-08,48.5,49.400002,46.700001,47.349998,47.349998,860687
2019-08-09,47.450001,48.099998,46.049999,46.400002,46.400002,599088
2019-08-13,47.0,47.400002,45.900002,46.5,46.5,393919
2019-08-14,46.5,47.0,46.299999,46.599998,46.599998,219496
2019-08-16,45.200001,47.650002,45.200001,46.849998,46.849998,348501
2019-08-19,47.299999,47.400002,46.099998,46.349998,46.349998,289088
2019-08-20,46.299999,46.650002,45.400002,45.799999,45.799999,298641
2019-08-21,45.900002,45.900002,43.799999,44.099998,44.099998,310844
2019-08-22,43.599998,44.5,43.200001,43.5,43.5,486726
2019-08-23,43.0,44.0,42.75,43.849998,43.849998,394426
2019-08-26,45.0,45.0,42.5,43.650002,43.650002,445215
2019-08-27,43.549999,45.5,43.5,44.950001,44.950001,469164
2019-08-28,45.0,45.200001,43.5,44.049999,44.049999,292461
2019-08-29,44.150002,44.299999,43.0,43.400002,43.400002,175387
2019-08-30,46.0,47.849998,45.5,46.400002,46.400002,1922577
2019-09-03,46.0,46.200001,43.5,44.450001,44.450001,337233
2019-09-04,44.799999,44.799999,43.5,43.849998,43.849998,266067
2019-09-05,44.150002,45.900002,44.150002,45.049999,45.049999,299542
2019-09-06,45.25,45.799999,44.75,45.099998,45.099998,278208
2019-09-09,45.450001,45.900002,45.0,45.5,45.5,337267
2019-09-11,45.549999,49.099998,45.5,48.299999,48.299999,1040310
2019-09-12,49.049999,50.25,48.400002,48.900002,48.900002,922820
2019-09-13,49.25,50.599998,48.0,50.25,50.25,706131
2019-09-16,49.950001,57.5,49.849998,55.549999,55.549999,5344257
2019-09-17,55.900002,57.200001,53.349998,54.849998,54.849998,1969318
2019-09-18,55.599998,55.700001,52.0,53.049999,53.049999,1049757
2019-09-19,53.099998,53.299999,48.849998,50.150002,50.150002,1387090
2019-09-20,50.5,53.400002,49.200001,51.599998,51.599998,1461426
2019-09-23,52.5,54.5,51.700001,52.200001,52.200001,1072941
2019-09-24,52.0,53.5,51.299999,52.700001,52.700001,763788
2019-09-25,52.599998,53.849998,51.400002,52.549999,52.549999,910875
2019-09-26,52.599998,60.450001,52.099998,59.150002,59.150002,6024700
2019-09-27,59.150002,60.049999,56.0,57.349998,57.349998,2026755
2019-09-30,57.549999,61.450001,55.799999,58.25,58.25,4085782
2019-10-01,58.75,59.299999,55.900002,56.5,56.5,1433723
2019-10-03,56.700001,63.25,55.0,61.200001,61.200001,3183487
2019-10-04,61.849998,66.0,61.200001,65.150002,65.150002,6352717
2019-10-07,65.449997,68.699997,62.599998,68.050003,68.050003,4496152
2019-10-09,68.300003,74.300003,67.5,71.449997,71.449997,6942443
2019-10-10,71.400002,74.5,70.550003,73.800003,73.800003,3267575
2019-10-11,74.599998,79.349998,74.199997,78.75,78.75,6379751
2019-10-14,79.449997,81.25,72.199997,79.150002,79.150002,5291524
2019-10-15,79.800003,81.199997,77.75,79.949997,79.949997,2719906
2019-10-16,80.599998,81.0,79.300003,80.25,80.25,1511651
2019-10-17,80.449997,92.900002,80.25,88.849998,88.849998,8398359
2019-10-18,89.0,93.0,88.0,89.599998,89.599998,3174728
2019-10-22,90.0,91.25,84.0,86.599998,86.599998,2692862
2019-10-23,86.550003,89.800003,85.0,86.650002,86.650002,1917829
2019-10-24,87.349998,87.75,85.099998,86.150002,86.150002,1196231
2019-10-25,85.900002,93.099998,85.0,88.949997,88.949997,3192580
2019-10-27,90.0,91.5,89.5,90.199997,90.199997,678001
2019-10-29,90.349998,92.699997,87.099998,89.5,89.5,1977567
2019-10-30,89.599998,92.0,89.5,89.900002,89.900002,1188364
2019-10-31,90.550003,91.75,88.599998,89.699997,89.699997,1051707
2019-11-01,90.25,91.0,88.099998,89.949997,89.949997,937093
2019-11-04,89.699997,95.849998,89.599998,92.650002,92.650002,3284998
2019-11-05,93.199997,93.599998,90.099998,90.699997,90.699997,963016
2019-11-06,90.0,92.199997,89.150002,90.300003,90.300003,1188174
2019-11-07,90.400002,91.199997,88.300003,88.699997,88.699997,911495
2019-11-08,88.800003,89.599998,83.599998,86.699997,86.699997,1403419
2019-11-11,86.800003,95.25,85.199997,93.849998,93.849998,4135563
2019-11-13,95.0,99.800003,94.0,96.0,96.0,6684791
2019-11-14,96.699997,98.5,93.5,95.050003,95.050003,1611104
2019-11-15,95.400002,96.699997,94.5,95.5,95.5,1053101
2019-11-18,95.949997,96.0,93.650002,94.050003,94.050003,643258
2019-11-19,94.050003,97.599998,92.0,96.199997,96.199997,1471915
2019-11-20,96.800003,100.900002,95.599998,98.75,98.75,2279188
2019-11-21,98.650002,99.199997,96.300003,97.0,97.0,855172
2019-11-22,97.449997,106.699997,95.300003,106.699997,106.699997,4228833
2019-11-25,107.699997,117.300003,106.699997,114.300003,114.300003,6899872
2019-11-26,114.5,118.849998,110.849998,115.150002,115.150002,3410913
2019-11-27,115.800003,126.650002,115.400002,125.900002,125.900002,5101074
2019-11-28,127.25,132.149994,127.25,132.149994,132.149994,3053265
2019-11-29,136.0,138.75,132.350006,137.100006,137.100006,5716364
2019-12-02,138.0,138.699997,130.25,131.300003,131.300003,3121254
2019-12-03,132.0,132.0,124.75,124.75,124.75,1057611
2019-12-04,119.550003,130.949997,118.550003,128.550003,128.550003,6954803
2019-12-05,129.0,133.949997,128.600006,129.949997,129.949997,1769948
2019-12-06,129.600006,131.25,123.5,126.400002,126.400002,1133254
2019-12-09,125.300003,126.25,121.050003,124.650002,124.650002,981394
2019-12-10,124.349998,129.0,123.650002,126.900002,126.900002,1078100
2019-12-11,128.0,133.199997,127.199997,132.550003,132.550003,2319859
2019-12-12,134.199997,135.5,129.149994,131.899994,131.899994,1195491
2019-12-13,131.899994,135.5,131.5,132.649994,132.649994,764794
2019-12-16,133.300003,137.899994,132.699997,134.399994,134.399994,2156419
2019-12-17,135.0,137.0,134.550003,135.550003,135.550003,957067
2019-12-18,136.300003,137.300003,134.0,135.100006,135.100006,690735
2019-12-19,134.949997,135.449997,133.050003,134.25,134.25,483204
2019-12-20,134.75,136.399994,134.100006,135.100006,135.100006,617642
2019-12-23,135.100006,141.850006,134.75,141.850006,141.850006,2374429
2019-12-24,146.449997,148.899994,145.100006,148.899994,148.899994,1169913
2019-12-26,156.300003,156.300003,156.25,156.300003,156.300003,347718
2019-12-27,159.399994,164.100006,149.25,151.0,151.0,5370150
2019-12-30,153.699997,158.550003,152.449997,158.550003,158.550003,1567589
2019-12-31,166.449997,166.449997,161.100006,166.449997,166.449997,2050662
2020-01-01,169.350006,174.75,168.100006,174.75,174.75,5417952
2020-01-02,179.149994,183.449997,177.550003,183.449997,183.449997,3087009
2020-01-03,187.800003,192.600006,183.0,192.600006,192.600006,3670040
2020-01-06,200.0,202.199997,185.550003,200.600006,200.600006,9497209
2020-01-07,208.0,210.600006,203.0,210.600006,210.600006,2126797
2020-01-08,215.800003,221.100006,214.449997,221.100006,221.100006,1181338
2020-01-09,232.149994,232.149994,232.149994,232.149994,232.149994,273048
2020-01-10,243.75,243.75,220.550003,220.550003,220.550003,3337546
2020-01-13,209.550003,209.550003,209.550003,209.550003,209.550003,118786
2020-01-14,199.100006,199.100006,199.100006,199.100006,199.100006,80682
2020-01-15,189.149994,189.149994,189.149994,189.149994,189.149994,52323
2020-01-16,179.699997,179.699997,179.699997,179.699997,179.699997,60474
2020-01-17,175.100006,188.649994,172.300003,188.649994,188.649994,6703516
2020-01-20,198.050003,198.050003,185.0,198.050003,198.050003,2840614
2020-01-21,199.0,207.0,192.0,202.25,202.25,3506909
2020-01-22,204.0,208.949997,194.550003,197.649994,197.649994,1754417
2020-01-23,199.199997,199.899994,190.0,192.199997,192.199997,1336193
2020-01-24,187.5,194.899994,182.600006,190.25,190.25,2518115
2020-01-27,189.0,194.100006,186.5,190.75,190.75,881601
2020-01-28,191.5,196.5,186.100006,187.649994,187.649994,957274
2020-01-29,188.0,191.0,185.050003,186.300003,186.300003,631830
2020-01-30,186.899994,187.899994,177.649994,180.449997,180.449997,1024133
2020-01-31,182.5,189.449997,176.850006,189.449997,189.449997,862006
2020-02-03,186.850006,196.149994,186.0,196.149994,196.149994,1171000
2020-02-04,201.899994,205.949997,190.100006,198.0,198.0,3984199
2020-02-05,196.0,203.800003,190.800003,193.25,193.25,1320812
2020-02-06,193.0,202.899994,190.5,202.899994,202.899994,2711020
2020-02-07,208.949997,213.0,206.25,213.0,213.0,2674856
2020-02-10,219.899994,221.649994,207.0,213.350006,213.350006,2063806
2020-02-11,215.899994,217.0,208.149994,211.25,211.25,1102243
2020-02-12,212.100006,213.449997,204.850006,207.649994,207.649994,879583
2020-02-13,208.0,208.949997,198.0,199.949997,199.949997,929657
2020-02-14,201.0,209.899994,201.0,206.800003,206.800003,1474525
2020-02-17,208.399994,208.399994,198.0,198.350006,198.350006,773097
2020-02-18,200.800003,200.800003,188.449997,189.25,189.25,839722
2020-02-19,191.899994,198.699997,191.75,197.850006,197.850006,2501070
